,time_for_max_temp_D,max_temp_D,slope_temp_D,time_voltage_measured_below3_D,slope_voltage_measured_D,time_for_max_temp_C,max_temp_C,capacity,remaining_cycles
44,3148.359,37.934285687720596,0.004640271621166315,3054.469,-0.00034416739819492916,3158.562,28.544862281131994,1.7337887419624838,56
45,3111.25,37.88470784051604,0.004711030078361111,3017.39,-0.00034770573261668294,3209.907,28.227586320387818,1.713325912040734,55
46,3082.062,38.065368726791895,0.004820051529978008,2997.719,-0.000350813739627036,3152.718,28.067108057487324,1.7024077813673466,54
47,3299.609,39.788440481350335,0.00399607795083244,3223.297,-0.000321424954994694,3096.14,28.067128360555888,1.82371946178183,53
48,3280.953,39.212903178007906,0.004145605389567548,3195.266,-0.00033292980646870414,2997.235,28.576958595190668,1.8081284050314708,52
49,3233.86,38.66937823121345,0.004292352485699903,3139.063,-0.0003391362219527544,3357.844,30.7089708928189,1.7757610945034283,51
50,3158.156,38.5170065164806,0.004501983929829872,3073.703,-0.00034378929853140646,3296.703,30.106699115532898,1.7447409841836798,50
51,3139.781,38.292505299491516,0.004555218268708623,3055.36,-0.00034777382781617667,3265.702999999994,29.363372970921308,1.729207034132373,49
52,3101.828,38.52091685291118,0.004682884376899576,3017.344,-0.0003516253881184645,3147.718,29.053108404174978,1.7081086552553244,48
53,3082.703,38.95436345473558,0.004754465152466167,2988.843,-0.0003537724567878269,3100.422,28.824607780532247,1.6975954237461768,47
54,3055.157,38.731363854696035,0.0047872802549879185,2961.297,-0.00035689600158497135,3054.953,29.04334125546153,1.6820634524029463,46
55,3026.656,38.74827601131975,0.00488065894769858,2942.359,-0.000360010699238505,3077.125,29.041516878949153,1.6714768322295086,45
56,3017.0,38.84227056628921,0.004977816005885259,2913.766,-0.00036319849509530136,2936.047000000006,28.954766991435342,1.6607591387047655,44
57,2999.093,39.221381996208315,0.005094399679483467,2895.89,-0.00036556877660039145,2961.672,28.827764021851614,1.651121015038069,43
58,2979.671,39.466510899162515,0.00503708788588701,2876.593,-0.0003686555906307997,2929.468,28.786886386344246,1.6401349256190927,42
59,2960.312,39.352653481724175,0.005100721951742352,2857.109,-0.00037120977273576416,2970.281,29.207075464293986,1.6291999416165441,41
60,2923.922,39.31890647034385,0.005200008103804214,2820.687,-0.00037619643776944355,2889.922,29.18554105903438,1.6088496302961666,40
61,2914.422,39.47196886600465,0.0053331473732867694,2801.657,-0.0003781761250039474,2845.687,29.094562723441733,1.6035244898969248,39
62,2905.203,39.74009698783903,0.0053962633211753815,2792.641,-0.00038004575416697336,2882.75,28.972067174585955,1.5989712144027983,38
63,2886.484,39.03600072360686,0.005057487716319069,2764.547,-0.00038370099241983907,2763.172,28.849413778690618,1.5876273123575604,37
64,2877.422000000006,39.16106395962828,0.0051640726831707895,2764.827999999994,-0.0003887770910814017,2792.796,29.329113559805148,1.5829719744686166,36
65,2849.25,39.20051799483514,0.005294140021060342,2727.407,-0.0003899283896851976,2751.625,29.176041721553197,1.567137636713563,35
66,2839.0,39.15878418316098,0.005354306913620711,2717.219,-0.00039171296777215533,2726.531,29.06181349745949,1.5613446139713882,34
67,2820.656,39.18225956809825,0.005396050944381458,2698.781,-0.0003945459389154988,2714.921,28.902663443706384,1.5511711892790419,33
68,2811.109,39.38159156766375,0.005460356304982983,2679.625,-0.0003973092618960769,2660.407,28.83769850148563,1.5406741606295171,32
69,2783.4689999999973,39.44712875501599,0.005529909626173087,2652.172000000006,-0.00040034847146077577,2623.078,28.8794927672878,1.5253138744624433,31
70,2782.891,39.40950590627068,0.005535485248044905,2660.954,-0.0004019796007807253,2690.719,28.950383897583738,1.5301570318067428,30
71,2772.954,39.48443326993031,0.0055883400277600345,2641.594,-0.0004041140362882213,2627.75,28.9326271382961,1.5246566834474087,29
72,2754.844,39.4416762582387,0.005614456053205769,2632.844,-0.00040697064593087236,2601.765,28.908083251448843,1.5145492986655427,28
73,2745.797,39.53866201326228,0.005669200981598194,2614.64,-0.00040923035487465734,2533.188,28.89162012676732,1.509391504602082,27
74,2735.985,39.5867547936938,0.005734692823023858,2604.719,-0.00041110833932513064,2506.891,28.906891490587697,1.5039974333050705,26
75,2717.281,39.499752884420865,0.005759758157292779,2586.046,-0.0004147184339781695,2537.36,28.864999475314598,1.4935201918040188,25
76,2716.563,39.9686395722832,0.005924762659721693,2575.782,-0.0004159006099185297,2467.516,28.79786265611228,1.4876323024497422,24
77,2792.61,40.42668250871336,0.005719445325206539,2661.328,-0.0004094485345125851,2490.281,28.740807964185244,1.5302876214401704,23
78,2727.11,40.02451449021777,0.005944143822938851,2605.141,-0.0004129870945922668,2429.516,29.03089109050934,1.5040760088360112,22
79,2718.407,40.02167483360719,0.006116913719355729,2577.688,-0.00041775655640011194,2552.109,29.11199322326797,1.4887593608730894,21
80,2690.0,40.078211781584145,0.006164788890297358,2558.469,-0.00042075531719710656,2507.031,28.548022058686282,1.4782779285546637,20
81,2689.328,40.565789328351094,0.0061788760618125965,2558.063,-0.0004227106626457094,2389.406,28.440539775376276,1.478459982215684,19
82,2680.735,40.75221353269305,0.0061351000604172755,2549.547,-0.00042518776931324304,2400.578,28.73984325523221,1.473214844899973,18
83,2670.328,40.71162611325717,0.006195944315066635,2539.125,-0.0004267748275657375,2425.094,29.323806526810927,1.4675164935067897,17
84,2651.578,40.58721297402195,0.006262843265137725,2510.843,-0.0004300890318581853,2391.187,29.28336283016691,1.4516292657521335,16
85,2642.938,40.37035790264624,0.006329465251534149,2502.235,-0.00043146200386639963,2393.859,29.144799251099133,1.4519237720967177,15
86,2633.734,40.667923693760464,0.006393387666227527,2502.328,-0.0004331297446249339,2326.969,28.784111097347363,1.4471484694777745,14
87,2633.359,40.990356883952465,0.006372283614582066,2502.078,-0.00043528125003154477,2248.843,28.679483623785192,1.4468538105659885,13
88,2624.14,40.997744028174516,0.0063733339592908335,2492.953,-0.00043721914702707474,2305.281,29.19580828168184,1.4416741930284678,12
89,2896.25,40.77265883698999,0.005771077079820937,2764.828,-0.0004039055170172531,2325.578,29.373049314501156,1.5935866593100128,11
90,2811.422,40.522204934304625,0.005636108899397396,2689.437,-0.00041847428029899566,2463.5,29.14752722153641,1.5463902376915637,10
91,2755.203,40.57746834859555,0.005757731358408862,2633.219,-0.0004250162181086435,2554.844,29.818832673562348,1.51470559175661,9
92,2727.078,40.516963879873735,0.005885329694935358,2595.797,-0.0004304714653543769,2503.844,29.655105623519365,1.4989786083335404,8
93,2698.468,40.34325381638243,0.005973241973962038,2567.187,-0.00043559456672362796,2468.625,29.39030853998228,1.4831110745410492,7
94,2680.359,40.39341126895154,0.006073749015987148,2548.859,-0.00043896866570736974,2437.156,29.205477681579126,1.4729664825468278,6
95,2661.859,40.46341487442664,0.006127696480522031,2530.625,-0.0004412200200236429,2440.25,29.153216648671478,1.4627604396099307,5
96,2651.781,40.5818264138806,0.006180457303073255,2520.344,-0.00044471258644619607,2351.594,29.22524462438927,1.4518364681062514,4
97,2633.688,40.61670777074496,0.0062186932981995215,2502.531,-0.00044649254794700265,2367.047,29.215805701192597,1.4468670644030392,3
98,2623.813,40.631647661681036,0.006265926572887796,2492.281,-0.00044835848719297237,2310.829,29.22328146275053,1.441380399427779,2
99,2615.031,40.74323383889164,0.006316085367072897,2474.328,-0.0004507075588567534,2332.234,29.231872906886423,1.431210744960774,1
100,2605.781,40.81715493531611,0.006368672465457612,2465.0,-0.00045292564268840566,2330.157,29.272600835493,1.4260247179525716,0
101,2586.453,40.72877617289365,0.0063835264684759955,2455.234,-0.0004546953235910113,2269.719,29.24185694673003,1.420487649966195,-1
102,2595.875,41.45494452672042,0.006621254821495424,2464.547,-0.0004479381082327041,2215.094,29.203986172484676,1.4207006230355006,-2
103,2642.735,41.39678877103747,0.006200495117220893,2521.032,-0.00045414000997514773,2360.031,29.530053408982685,1.452255804330839,-3
104,2605.8600000000006,41.36669473718026,0.006349863091900305,2474.5629999999946,-0.00045516022515231636,2336.531,30.003136543658723,1.431557632772571,-4
105,2585.985,41.37787352037061,0.006464115043262645,2445.297,-0.00045845994973100893,2256.609,29.808177657882982,1.415015751158943,-5
106,2567.515,41.140956091698214,0.00650817532780948,2436.14,-0.0004613338542219976,2281.86,29.64273803651614,1.4097311506517451,-6
107,2557.719,41.2168813199875,0.006597523677737074,2426.375,-0.0004629742272602675,2170.953,29.424227040099296,1.404917318129309,-7
108,2540.469,41.40391881889191,0.006577248546571965,2409.141,-0.00046550569482946904,2151.515,29.528181634019152,1.395164296571563,-8
109,2539.9379999999946,41.586571331198584,0.0065957427025485375,2408.7810000000027,-0.0004673665210264116,2148.39,29.841441321069038,1.3945343832614077,-9
110,2530.704,41.43504077863728,0.006663760772623571,2390.125,-0.00046982675794624,2211.438,29.81401566030922,1.3893171179312644,-10
111,2520.593,41.37436880579148,0.006744675033680082,2379.89,-0.00047128542365700395,2165.203,29.432438931189996,1.3838379472327809,-11
112,2511.235,41.66477948989921,0.006783851418555774,2370.516,-0.00047197312350711533,2073.781,29.526379105226304,1.3736814238195123,-12
113,2511.281,41.81816829502593,0.0067334202398869475,2379.859,-0.0004738530525729085,2131.141,29.785784828098866,1.3786059891863676,-13
114,2502.672,41.686647000781186,0.006752681406622369,2362.063,-0.0004755610605924623,2093.563,29.938016224006763,1.3737600299108574,-14
115,2492.906,41.565382893773936,0.006823540955712091,2352.203,-0.00047763564462174326,2093.125,29.715784734660758,1.3682580583942712,-15
116,2483.625,41.46394809540406,0.006900205903927341,2342.953,-0.00047857282952443116,2102.75,29.466865883379434,1.3633024037317505,-16
117,2474.141,41.6123634180086,0.006886052326593284,2342.829,-0.0004801573626381905,2094.187,29.449039550104775,1.3580966140172601,-17
118,2474.578,42.0075404495327,0.00687549841310925,2333.843,-0.00048115669975500464,2065.969,29.801856124521297,1.353269090999531,-18
119,2511.438,41.61679232360952,0.0065506580742255805,2389.75,-0.00046475222549338874,2040.609,30.13644300471175,1.3841605738237488,-19
120,2558.422,41.80245062827161,0.006501312638032527,2426.922,-0.00047860664010409117,2227.797,29.904596866451254,1.4051467790651473,-20
121,2521.078,41.653004783464006,0.006676337094919431,2380.266,-0.00048005137561303856,2152.688,30.096384008359824,1.378719022627353,-21
122,2493.094,41.36061809844917,0.006779029209723839,2352.391,-0.0004844906010072979,2116.406,29.633427106758724,1.3682657783199066,-22
123,2482.75,41.42815616511055,0.006892041975769427,2342.078,-0.00048781885788372483,2045.922,29.36231857880349,1.3573151296618016,-23
124,2465.031,41.343265645039,0.0069142770869668755,2324.484,-0.0004893574257839059,2061.75,29.30429017195157,1.3524934638801596,-24
125,2455.641,41.38118673567723,0.00697016830008541,2314.953,-0.0004928874436675418,2077.656,29.26647234925969,1.3474099151661236,-25
126,2446.485,41.378450473707446,0.007007768783590637,2305.797,-0.0004938122406190743,1990.9370000000054,29.274547562511103,1.3370075130842318,-26
127,2436.234,41.306600641009794,0.007069347940321592,2295.5,-0.0004964976206659534,2044.047,29.17342792067648,1.3312352966718526,-27
128,2417.281,41.204081036719124,0.007103574891386422,2276.625,-0.0004981301293680687,2000.297,29.05326191379302,1.3259303781727643,-28
129,2418.328,41.32955629442644,0.0071514313028450795,2268.422,-0.0005014971672095957,2033.343,29.018350960542612,1.321578743867529,-29
130,2408.797,41.300370296451625,0.007154291957848836,2267.906,-0.0005031015889922385,1966.672,29.051085535901876,1.321225074066109,-30
131,2398.89,41.243646229563595,0.0071865299733129655,2258.172,-0.0005046143028477703,1965.9689999999973,29.033598285442057,1.3156485301862682,-31
132,2408.391,41.36464929786556,0.006933853196933516,2277.141,-0.0004925403978765014,1914.172,28.953402514298006,1.3209025697502388,-32
133,2455.89,40.89285784811417,0.006550578524419344,2315.218,-0.0005071122622312003,2064.75,29.214892256060573,1.3474328767273906,-33
134,2417.5,40.652964511118334,0.006653231644898141,2286.172,-0.000510639846139583,1911.547,29.67320643675769,1.3260128072353616,-34
135,2398.625,40.58410707337388,0.006782567523781628,2257.906,-0.0005107806233011121,2026.75,29.182521926296026,1.3101186784831063,-35
136,2380.031,40.322783635307104,0.00685662818312741,2239.344,-0.0005133875236601238,1919.672,28.958962550469153,1.30521620229393,-36
137,2380.594,40.78032921971219,0.0068972826549583855,2230.547,-0.0005153660369988017,1964.015,28.86335897061623,1.3004061951355774,-37
138,2371.25,40.85731522464202,0.00684682839588932,2230.547,-0.0005171659761920536,1926.391,29.24054616758047,1.300235735841116,-38
139,2361.609,40.74860220857894,0.006938558206890504,2211.375,-0.0005209052537715286,1903.938,29.273782336676156,1.2895066722480755,-39
140,2343.39,40.472276230208436,0.0070043773729817045,2193.437,-0.0005224852573823738,1955.235,28.967053882242595,1.279253057384795,-40
141,2333.375,40.28187574900838,0.007046376684888739,2192.672,-0.0005265455421278305,1875.968,28.663710651492863,1.2792078171714618,-41
142,2333.281,40.637565231244686,0.0070807674398650775,2192.469,-0.0005277430011646386,1863.734,28.644446228233157,1.274036760902923,-42
143,2324.453,40.64243349478575,0.007052867088809777,2183.766,-0.0005297922205363831,1862.094,29.000180627198866,1.2741273923001468,-43
144,2305.797,40.38713367022122,0.007118740199629299,2155.735,-0.0005314115913825679,1874.812,28.850541540719945,1.2637639426440779,-44
145,2295.922,40.15316398972329,0.007174971339481508,2145.844,-0.0005358493073475928,1819.328,28.54442368993556,1.2581373688955233,-45
146,2296.343,40.26211669866818,0.007285315918093846,2146.281,-0.0005377124496334037,1793.344,28.312507797337528,1.253259864055301,-46
147,2296.156,40.65437976632703,0.007296538011277858,2146.265,-0.000541046317096165,1877.797,28.410960417779172,1.2532313315493426,-47
148,2277.344,40.41021687551566,0.007237841526995387,2127.266,-0.0005424610163201045,1832.218,28.710913065629942,1.2480874960313577,-48
149,2287.047,40.49521984011741,0.007403432488352244,2146.5,-0.0005250390190626808,1786.578,28.66950429176209,1.2534354284944844,-49
150,2351.953,41.357879741754175,0.007302396634014217,2211.453,-0.0005407724900863641,1941.406,28.564337059732743,1.2898048773266901,-50
151,2305.328,41.37902988743146,0.00747881802393546,2164.625,-0.0005429563536433849,1885.984,29.13293364894342,1.2635402021758835,-51
152,2277.36,41.20920760771975,0.007572851995099164,2136.531,-0.0005500716000775343,1812.688,29.028126782794402,1.2479761706842853,-52
153,2258.25,41.20630554355683,0.007684489334059316,2108.36,-0.0005538085110577088,1786.203,28.824446138646483,1.2321202877943334,-53
154,2249.265,41.28239317323536,0.007793372079223975,2089.875,-0.0005582807908733516,1777.438,28.73861109020366,1.2271137666213534,-54
155,2230.453,41.1595683576961,0.007818247985690696,2080.547,-0.0005618464663421066,1791.328,28.66945729023269,1.2217397581377356,-55
156,2220.75,41.230427315370186,0.007866984203551778,2061.453,-0.0005652293883076662,1755.328,28.620406575828014,1.211102678915174,-56
157,2211.188,41.21487873613708,0.007938069018770302,2051.766,-0.0005694372196558391,1719.297,28.628153065717633,1.2056159765131735,-57
158,2202.39,41.27439823262361,0.007997089654265589,2043.156,-0.0005723885512209606,1751.906,28.53948250596772,1.2008936262717274,-58
159,2183.875,41.237668013317766,0.008019260116405,2024.578,-0.0005733612779251515,1663.125,28.572516311766954,1.1905903985558335,-59
160,2174.469,41.24068073261839,0.008038108492959495,2015.016,-0.000578335252005924,1730.5,28.62669459075133,1.185179251041941,-60
161,2164.578,41.28133907077437,0.008073292776074291,2005.203,-0.000582169463753038,1746.203,28.631186857858758,1.1796706818144624,-61
162,2155.406,41.28338645880181,0.008151531333859475,1996.031,-0.0005859946211028047,1739.546,28.612332550569292,1.1745952836753915,-62
163,2117.953,41.149193043289586,0.008235240950310342,1958.5,-0.0005846807292409975,1703.391,28.542199304478256,1.15381833159625,-63
164,2127.562,41.26268252018065,0.00821185113995077,1968.203,-0.0005930666720899909,1639.344,28.565426308382822,1.1644009557372264,-64
165,2126.907,41.45791806300034,0.008300796029093878,1958.141,-0.0005972917166331574,1574.953,28.631428241793976,1.1587974947916069,-65
166,2155.719,41.11666214070682,0.007616050226500187,2005.656,-0.0005666805434719342,1673.953,28.6588020031526,1.1749748834769171,-66
167,2164.687,41.36263766174168,0.007601520127868614,2014.984,-0.0005935630209208587,1666.515,28.229569454958643,1.1856752327929356,-67
